#Campaign GEM 2008/2009 Modeling Challenge
#Event 1
#Metrics 4
#Instrument YKC
#Submission Observation
#ModelSettingID
#RORnumber
Year Month Day Hour Min Sec GeomagLat GeomagLon dBdt_NorthGeomag dBdt_EastGeomag dBdt_DownGeomag
[year]  [month]  [day] [hour]  [min]  [s] [deg] [deg] [nT/s] [nT/s] [nT/s]
2003 10 29 11 8 30     69.0000    -61.4000     -0.6917      0.3067      0.1883
2003 10 29 11 9 30     69.0000    -61.4000     -0.6817     -0.0367      0.1850
2003 10 29 11 10 30     69.0000    -61.4000     -0.1100     -0.4867      0.2967
2003 10 29 11 11 30     69.0000    -61.4000     -0.1033     -0.1283      0.1500
2003 10 29 11 12 30     69.0000    -61.4000     -0.7100     -0.6167      0.3850
2003 10 29 11 13 30     69.0000    -61.4000     -0.1733     -0.6167      0.4817
2003 10 29 11 14 30     69.0000    -61.4000     -0.1617     -0.1683      0.0850
2003 10 29 11 15 30     69.0000    -61.4000     -0.3500      0.0017      0.0733
2003 10 29 11 16 30     69.0000    -61.4000     -0.4867      0.3300      0.0517
2003 10 29 11 17 30     69.0000    -61.4000      0.2933      0.1983      0.1967
2003 10 29 11 18 30     69.0000    -61.4000     -0.2750      0.0400     -0.0333
2003 10 29 11 19 30     69.0000    -61.4000      0.6567     -0.3383      0.0500
2003 10 29 11 20 30     69.0000    -61.4000      0.0333      0.0050     -0.3000
2003 10 29 11 21 30     69.0000    -61.4000     -0.1400      0.0483      0.0483
2003 10 29 11 22 30     69.0000    -61.4000      0.4467      0.1900      0.3333
2003 10 29 11 23 30     69.0000    -61.4000     -0.1567     -0.0600      0.1283
2003 10 29 11 24 30     69.0000    -61.4000     -0.8983     -0.1300      0.0250
2003 10 29 11 25 30     69.0000    -61.4000      0.3667     -0.0383      0.3017
2003 10 29 11 26 30     69.0000    -61.4000     -0.2583     -0.0033      0.1983
2003 10 29 11 27 30     69.0000    -61.4000     -0.3933      1.5650      0.2317
2003 10 29 11 28 30     69.0000    -61.4000     -2.1233     -1.1533     -0.2233
2003 10 29 11 29 30     69.0000    -61.4000     -0.2400     -0.9983     -0.1433
2003 10 29 11 30 30     69.0000    -61.4000      0.4317     -0.6583     -0.0317
2003 10 29 11 31 30     69.0000    -61.4000     -0.5333     -0.3000      0.0000
2003 10 29 11 32 30     69.0000    -61.4000     -1.1633      0.7700     -0.1317
2003 10 29 11 33 30     69.0000    -61.4000     -0.0150      0.0167      0.0300
2003 10 29 11 34 30     69.0000    -61.4000     -0.0650      0.0133     -0.2767
2003 10 29 11 35 30     69.0000    -61.4000     -0.1650      0.5367     -0.5500
2003 10 29 11 36 30     69.0000    -61.4000     -0.4550      0.1250     -0.2367
2003 10 29 11 37 30     69.0000    -61.4000     -0.9017      0.6350      0.0833
2003 10 29 11 38 30     69.0000    -61.4000     -0.7500      0.1450      0.2950
2003 10 29 11 39 30     69.0000    -61.4000     -0.4983      0.6867      0.2317
2003 10 29 11 40 30     69.0000    -61.4000     -0.1800     -0.2183      0.3183
2003 10 29 11 41 30     69.0000    -61.4000      0.4400     -0.0433      0.5417
2003 10 29 11 42 30     69.0000    -61.4000      0.5283      0.2583      1.0000
2003 10 29 11 43 30     69.0000    -61.4000     -0.6900      0.0783      0.2800
2003 10 29 11 44 30     69.0000    -61.4000     -0.5167     -0.6517     -0.6050
2003 10 29 11 45 30     69.0000    -61.4000     -0.1833     -0.0433     -1.2717
2003 10 29 11 46 30     69.0000    -61.4000      0.4650      0.1800     -0.7483
2003 10 29 11 47 30     69.0000    -61.4000      1.0317      0.2917      0.1167
2003 10 29 11 48 30     69.0000    -61.4000      0.6717     -0.4867      0.0483
2003 10 29 11 49 30     69.0000    -61.4000      0.2350     -0.4500     -0.3833
2003 10 29 11 50 30     69.0000    -61.4000      0.1017     -0.4567     -0.4417
2003 10 29 11 51 30     69.0000    -61.4000      0.0067     -0.1083     -0.5267
2003 10 29 11 52 30     69.0000    -61.4000     -0.0650      0.1567     -0.4150
2003 10 29 11 53 30     69.0000    -61.4000      0.0500      0.4967     -0.2300
2003 10 29 11 54 30     69.0000    -61.4000      0.7083      0.8317      0.3433
2003 10 29 11 55 30     69.0000    -61.4000      1.2000      0.1000      0.1950
2003 10 29 11 56 30     69.0000    -61.4000      0.5983      0.1133     -0.0850
2003 10 29 11 57 30     69.0000    -61.4000      0.7067      0.2483     -0.0783
2003 10 29 11 58 30     69.0000    -61.4000      1.0783     -0.1133     -0.3500
2003 10 29 11 59 30     69.0000    -61.4000     -0.0033      0.0500     -0.3233
2003 10 29 12 0 30     69.0000    -61.4000     -0.5583      0.2500      0.0283
2003 10 29 12 1 30     69.0000    -61.4000     -0.5700     -0.2900      0.5650
2003 10 29 12 2 30     69.0000    -61.4000      0.7783      0.8717      0.5983
2003 10 29 12 3 30     69.0000    -61.4000      0.7850      0.7183      0.4233
2003 10 29 12 4 30     69.0000    -61.4000      0.1567     -0.3333      0.0883
2003 10 29 12 5 30     69.0000    -61.4000      0.4400     -0.7417     -0.2117
2003 10 29 12 6 30     69.0000    -61.4000      0.6133      1.0833     -0.2383
2003 10 29 12 7 30     69.0000    -61.4000     -0.8100     -0.2550     -1.2817
2003 10 29 12 8 30     69.0000    -61.4000      0.7617     -0.8333     -0.1717
2003 10 29 12 9 30     69.0000    -61.4000      0.9833     -0.3300      0.1333
2003 10 29 12 10 30     69.0000    -61.4000     -0.4817     -0.3200     -0.3067
2003 10 29 12 11 30     69.0000    -61.4000     -1.1517     -0.3600     -0.2217
2003 10 29 12 12 30     69.0000    -61.4000     -1.3217     -0.4183      0.1817
2003 10 29 12 13 30     69.0000    -61.4000     -0.3700     -0.1400      0.0217
2003 10 29 12 14 30     69.0000    -61.4000      0.1433     -0.4467      0.3833
2003 10 29 12 15 30     69.0000    -61.4000      0.4983     -0.5633      1.0300
2003 10 29 12 16 30     69.0000    -61.4000     -0.0250      0.3067      0.3283
2003 10 29 12 17 30     69.0000    -61.4000     -0.6083     -0.2100     -0.4000
2003 10 29 12 18 30     69.0000    -61.4000     -0.7283     -0.3467     -0.0650
2003 10 29 12 19 30     69.0000    -61.4000      0.0367      0.0217      0.2417
2003 10 29 12 20 30     69.0000    -61.4000      0.0150      0.4450     -0.0617
2003 10 29 12 21 30     69.0000    -61.4000     -0.0417     -0.4300      0.0917
2003 10 29 12 22 30     69.0000    -61.4000      0.0550      0.1733     -0.0483
2003 10 29 12 23 30     69.0000    -61.4000     -0.4317     -0.2333     -0.1800
2003 10 29 12 24 30     69.0000    -61.4000      0.4700      0.0850     -0.0117
2003 10 29 12 25 30     69.0000    -61.4000     -0.0367      0.3067      0.1267
2003 10 29 12 26 30     69.0000    -61.4000     -0.9500     -0.2400      0.2017
2003 10 29 12 27 30     69.0000    -61.4000     -0.1933     -0.0167      0.1350
2003 10 29 12 28 30     69.0000    -61.4000      0.5967      1.4683     -0.5133
2003 10 29 12 29 30     69.0000    -61.4000      0.0183      0.2250     -0.6267
2003 10 29 12 30 30     69.0000    -61.4000     -0.2550     -0.8617      0.2483
2003 10 29 12 31 30     69.0000    -61.4000      0.7200      0.4433     -0.2200
2003 10 29 12 32 30     69.0000    -61.4000      0.4533      0.4767     -0.3750
2003 10 29 12 33 30     69.0000    -61.4000     -0.4683     -0.2150      0.2683
2003 10 29 12 34 30     69.0000    -61.4000      0.4267     -0.0517     -0.1550
2003 10 29 12 35 30     69.0000    -61.4000      0.5583     -0.2617     -0.2583
2003 10 29 12 36 30     69.0000    -61.4000     -0.3650     -0.1467     -0.3400
2003 10 29 12 37 30     69.0000    -61.4000     -0.2117      0.4317     -0.3050
2003 10 29 12 38 30     69.0000    -61.4000      0.1100     -0.0567      0.1150
2003 10 29 12 39 30     69.0000    -61.4000      0.1767     -0.2217      0.3900
2003 10 29 12 40 30     69.0000    -61.4000      0.2883      0.3883     -0.0350
2003 10 29 12 41 30     69.0000    -61.4000      0.2050      0.5167     -0.4700
2003 10 29 12 42 30     69.0000    -61.4000     -0.1683     -0.4567     -0.2950
2003 10 29 12 43 30     69.0000    -61.4000      0.4433     -0.9967      0.5183
2003 10 29 12 44 30     69.0000    -61.4000      0.1417      0.1400      0.0133
2003 10 29 12 45 30     69.0000    -61.4000     -0.2450     -0.3600      0.2833
2003 10 29 12 46 30     69.0000    -61.4000     -0.5867      0.4717     -0.0533
2003 10 29 12 47 30     69.0000    -61.4000      0.3317      0.7333      0.0067
2003 10 29 12 48 30     69.0000    -61.4000      0.5133     -0.0433      0.0333
2003 10 29 12 49 30     69.0000    -61.4000      1.0017      0.5083     -0.1750
2003 10 29 12 50 30     69.0000    -61.4000      0.3783      0.2617     -0.4617
2003 10 29 12 51 30     69.0000    -61.4000     -0.1150     -0.2183     -0.3117
2003 10 29 12 52 30     69.0000    -61.4000     -0.3433     -0.3717     -0.3667
2003 10 29 12 53 30     69.0000    -61.4000      0.7767      0.3600      0.4150
2003 10 29 12 54 30     69.0000    -61.4000     -0.7067      0.0700     -0.1850
2003 10 29 12 55 30     69.0000    -61.4000      0.0983     -0.4150     -0.1167
2003 10 29 12 56 30     69.0000    -61.4000     -0.0417     -0.1483      0.4950
2003 10 29 12 57 30     69.0000    -61.4000      0.0100     -0.5933      0.4117
2003 10 29 12 58 30     69.0000    -61.4000      0.3283      0.9417      0.2183
2003 10 29 12 59 30     69.0000    -61.4000     -0.5967      0.0717      0.5867
2003 10 29 13 0 30     69.0000    -61.4000     -0.2450     -0.0467      0.2817
2003 10 29 13 1 30     69.0000    -61.4000     -0.1433      0.4600     -0.0983
2003 10 29 13 2 30     69.0000    -61.4000     -0.3583     -0.3567     -0.2900
2003 10 29 13 3 30     69.0000    -61.4000      0.1800     -0.5133     -0.3067
2003 10 29 13 4 30     69.0000    -61.4000      0.1883     -0.1083     -0.1500
2003 10 29 13 5 30     69.0000    -61.4000      0.3233     -0.1117      0.2367
2003 10 29 13 6 30     69.0000    -61.4000     -0.0133      0.7883     -0.2183
2003 10 29 13 7 30     69.0000    -61.4000     -0.7617      0.0050      0.0300
2003 10 29 13 8 30     69.0000    -61.4000     -0.1317     -0.0383      0.4183
2003 10 29 13 9 30     69.0000    -61.4000      0.2117      0.4850     -0.1017
2003 10 29 13 10 30     69.0000    -61.4000      0.6783     -0.6417      0.0150
2003 10 29 13 11 30     69.0000    -61.4000     -1.0400      0.2600     -0.9783
2003 10 29 13 12 30     69.0000    -61.4000     -0.1400     -0.7400     -0.4017
2003 10 29 13 13 30     69.0000    -61.4000     -0.3183     -0.4183      0.5100
2003 10 29 13 14 30     69.0000    -61.4000      0.7117      0.2733      0.3700
2003 10 29 13 15 30     69.0000    -61.4000     -0.7117     -0.9367      0.8333
2003 10 29 13 16 30     69.0000    -61.4000      0.0483     -0.0483      1.0117
2003 10 29 13 17 30     69.0000    -61.4000      0.1617      1.0683     -0.2983
2003 10 29 13 18 30     69.0000    -61.4000     -0.3383      0.6283     -0.2783
2003 10 29 13 19 30     69.0000    -61.4000     -0.7783      0.4883     -0.1517
2003 10 29 13 20 30     69.0000    -61.4000     -0.4867      0.1300      0.2333
2003 10 29 13 21 30     69.0000    -61.4000      1.3650      0.2267      0.1317
2003 10 29 13 22 30     69.0000    -61.4000     -0.0167      0.1133     -0.4700
2003 10 29 13 23 30     69.0000    -61.4000     -1.6017     -1.2700      0.0700
2003 10 29 13 24 30     69.0000    -61.4000      1.1417     -0.1183      0.4000
2003 10 29 13 25 30     69.0000    -61.4000      0.2350      0.1383     -0.2583
2003 10 29 13 26 30     69.0000    -61.4000      0.1317      0.1400      0.1000
2003 10 29 13 27 30     69.0000    -61.4000     -0.0100      0.3350      0.2333
2003 10 29 13 28 30     69.0000    -61.4000      0.8267      0.2867      0.0050
2003 10 29 13 29 30     69.0000    -61.4000     -0.3767     -0.0683     -1.1500
2003 10 29 13 30 30     69.0000    -61.4000      0.3533     -0.1900     -0.3900
2003 10 29 13 31 30     69.0000    -61.4000      0.9767      0.6817     -0.0383
2003 10 29 13 32 30     69.0000    -61.4000     -0.2233     -0.6167      0.7650
2003 10 29 13 33 30     69.0000    -61.4000     -0.0883      0.6717     -0.5750
2003 10 29 13 34 30     69.0000    -61.4000     -0.0417     -0.2600      0.0500
2003 10 29 13 35 30     69.0000    -61.4000     -0.2933      0.2667      0.5383
2003 10 29 13 36 30     69.0000    -61.4000      0.4450      0.0100      0.5733
2003 10 29 13 37 30     69.0000    -61.4000     -0.0967     -0.1400     -0.4233
2003 10 29 13 38 30     69.0000    -61.4000      0.0200     -0.1600     -0.2283
2003 10 29 13 39 30     69.0000    -61.4000     -0.2683     -0.6033     -0.5650
2003 10 29 13 40 30     69.0000    -61.4000      0.7350     -0.0850      0.4383
2003 10 29 13 41 30     69.0000    -61.4000     -0.2300      0.1533      1.3467
2003 10 29 13 42 30     69.0000    -61.4000     -0.8350     -0.2117      0.8983
2003 10 29 13 43 30     69.0000    -61.4000     -0.8900      0.2067      0.1800
2003 10 29 13 44 30     69.0000    -61.4000     -0.3683      0.4650     -1.4150
2003 10 29 13 45 30     69.0000    -61.4000      1.2150     -0.5617      0.0683
2003 10 29 13 46 30     69.0000    -61.4000      0.5400      0.7250     -0.4200
2003 10 29 13 47 30     69.0000    -61.4000     -0.0533     -0.8417      0.4967
2003 10 29 13 48 30     69.0000    -61.4000     -0.6767      0.7000      0.8817
2003 10 29 13 49 30     69.0000    -61.4000     -0.2433      0.6467     -0.1550
2003 10 29 13 50 30     69.0000    -61.4000      0.2900     -0.0183     -0.9933
2003 10 29 13 51 30     69.0000    -61.4000      0.2250      0.1550     -0.0267
2003 10 29 13 52 30     69.0000    -61.4000     -0.1317      0.0633      0.6550
2003 10 29 13 53 30     69.0000    -61.4000     -0.0883     -0.8017      0.8000
2003 10 29 13 54 30     69.0000    -61.4000      0.5117      0.0450      0.0333
2003 10 29 13 55 30     69.0000    -61.4000     -0.2217      0.2183      0.2233
2003 10 29 13 56 30     69.0000    -61.4000     -1.8750     -0.0917     -0.1467
2003 10 29 13 57 30     69.0000    -61.4000     -0.6350      0.0000      0.5833
2003 10 29 13 58 30     69.0000    -61.4000     -0.8450     -0.0183     -0.1267
2003 10 29 13 59 30     69.0000    -61.4000      0.9733     -0.0300      0.2583
2003 10 29 14 0 30     69.0000    -61.4000      0.5817      0.1117      0.4300
2003 10 29 14 1 30     69.0000    -61.4000     -1.2267      0.7767     -1.0333
2003 10 29 14 2 30     69.0000    -61.4000     -0.5350     -0.3767      0.3183
2003 10 29 14 3 30     69.0000    -61.4000      0.7450      0.5150      0.3700
2003 10 29 14 4 30     69.0000    -61.4000      0.0583     -0.7783     -0.5817
2003 10 29 14 5 30     69.0000    -61.4000      1.2917     -0.7883     -0.2800
2003 10 29 14 6 30     69.0000    -61.4000     -0.4767      1.1817     -0.0650
2003 10 29 14 7 30     69.0000    -61.4000      0.1083      0.0817      0.0783
2003 10 29 14 8 30     69.0000    -61.4000      0.2617     -0.1050      0.3800
2003 10 29 14 9 30     69.0000    -61.4000      0.4567      0.0850     -0.3417
2003 10 29 14 10 30     69.0000    -61.4000     -0.6550      0.8083      0.4817
2003 10 29 14 11 30     69.0000    -61.4000     -0.3300      0.1433     -0.5400
2003 10 29 14 12 30     69.0000    -61.4000      0.3267      0.5217      0.1800
2003 10 29 14 13 30     69.0000    -61.4000     -0.5233     -0.1167      0.0400
2003 10 29 14 14 30     69.0000    -61.4000     -0.0450      0.4117     -0.1583
2003 10 29 14 15 30     69.0000    -61.4000      0.9167     -0.2200      0.5450
2003 10 29 14 16 30     69.0000    -61.4000      0.1383     -0.5317      0.3417
2003 10 29 14 17 30     69.0000    -61.4000      0.2483      0.0800      0.2233
2003 10 29 14 18 30     69.0000    -61.4000      0.6517     -0.4400      0.0483
2003 10 29 14 19 30     69.0000    -61.4000     -0.7733      0.6917     -0.7500
2003 10 29 14 20 30     69.0000    -61.4000     -1.7533     -0.3067     -0.1533
2003 10 29 14 21 30     69.0000    -61.4000     -1.0183      0.1600      0.1050
2003 10 29 14 22 30     69.0000    -61.4000     -1.3917     -0.9067     -0.8017
2003 10 29 14 23 30     69.0000    -61.4000     -1.5433      1.3900     -0.6583
2003 10 29 14 24 30     69.0000    -61.4000     -1.9667     -0.5150      0.5433
2003 10 29 14 25 30     69.0000    -61.4000     -1.9700      1.6050      1.2317
2003 10 29 14 26 30     69.0000    -61.4000      2.2200      0.9850      1.2733
2003 10 29 14 27 30     69.0000    -61.4000      2.1383     -1.4517      0.6317
2003 10 29 14 28 30     69.0000    -61.4000      1.1483     -0.4983      0.2500
2003 10 29 14 29 30     69.0000    -61.4000      0.4083     -0.1483     -0.0867
2003 10 29 14 30 30     69.0000    -61.4000     -0.3683     -0.9333      0.0367
2003 10 29 14 31 30     69.0000    -61.4000     -0.0767     -0.1900     -0.5033
2003 10 29 14 32 30     69.0000    -61.4000     -0.5683      0.3633     -0.7333
2003 10 29 14 33 30     69.0000    -61.4000     -0.0750      0.6067      0.0333
2003 10 29 14 34 30     69.0000    -61.4000      0.4383      0.1083      0.1233
2003 10 29 14 35 30     69.0000    -61.4000     -0.8917      0.1367     -0.6133
2003 10 29 14 36 30     69.0000    -61.4000      0.2683     -0.3750      0.2683
2003 10 29 14 37 30     69.0000    -61.4000     -0.2433     -0.4167     -0.9467
2003 10 29 14 38 30     69.0000    -61.4000      1.0283     -0.5767     -0.0200
2003 10 29 14 39 30     69.0000    -61.4000      0.1867     -0.1883      0.2167
2003 10 29 14 40 30     69.0000    -61.4000     -1.4183      0.8517      0.5533
2003 10 29 14 41 30     69.0000    -61.4000     -1.4483      0.5783     -0.1600
2003 10 29 14 42 30     69.0000    -61.4000     -0.1517      0.8317      0.5583
2003 10 29 14 43 30     69.0000    -61.4000      0.4050      0.2667      0.0133
2003 10 29 14 44 30     69.0000    -61.4000     -0.1733      0.6533     -0.1917
2003 10 29 14 45 30     69.0000    -61.4000      2.2883     -1.1933      0.1650
2003 10 29 14 46 30     69.0000    -61.4000      1.1083     -0.5383     -1.8183
2003 10 29 14 47 30     69.0000    -61.4000     -2.3117      1.1617     -0.0283
2003 10 29 14 48 30     69.0000    -61.4000     -1.4267      0.1433      1.2817
2003 10 29 14 49 30     69.0000    -61.4000      0.3750     -0.5783      1.3167
2003 10 29 14 50 30     69.0000    -61.4000      0.3217     -0.0467      0.5233
2003 10 29 14 51 30     69.0000    -61.4000     -0.8150      0.7883      0.3983
2003 10 29 14 52 30     69.0000    -61.4000      0.3150      0.0317     -0.1167
2003 10 29 14 53 30     69.0000    -61.4000      1.6783     -2.6183     -1.5700
2003 10 29 14 54 30     69.0000    -61.4000      0.2783      1.0750     -0.2133
2003 10 29 14 55 30     69.0000    -61.4000     -1.4333     -0.2150      0.3267
2003 10 29 14 56 30     69.0000    -61.4000      0.2617     -2.3183      0.4050
2003 10 29 14 57 30     69.0000    -61.4000     -0.0167      2.1867      0.4000
2003 10 29 14 58 30     69.0000    -61.4000     -0.0800      0.9333      1.4083
2003 10 29 14 59 30     69.0000    -61.4000     -0.8817      0.5250      0.4200
2003 10 29 15 0 30     69.0000    -61.4000     -0.7933      0.5167      0.2000
2003 10 29 15 1 30     69.0000    -61.4000     -0.7317      2.0783     -0.4800
2003 10 29 15 2 30     69.0000    -61.4000     -1.5367      2.4283     -0.3267
2003 10 29 15 3 30     69.0000    -61.4000     -1.1967      1.2400     -0.4200
2003 10 29 15 4 30     69.0000    -61.4000     -0.6300      0.0900     -2.1350
2003 10 29 15 5 30     69.0000    -61.4000      0.1133      1.2200     -1.2017
2003 10 29 15 6 30     69.0000    -61.4000      0.3683      2.4433      1.8100
2003 10 29 15 7 30     69.0000    -61.4000     -3.1250     -0.7017      3.6483
2003 10 29 15 8 30     69.0000    -61.4000     -0.3100     -2.2500     -2.3083
2003 10 29 15 9 30     69.0000    -61.4000     -3.4933     -0.7250     -1.6100
2003 10 29 15 10 30     69.0000    -61.4000     -0.9517     -1.4517     -4.4967
2003 10 29 15 11 30     69.0000    -61.4000      4.3100      5.4850     -3.1050
2003 10 29 15 12 30     69.0000    -61.4000      2.2383     -2.7400      1.6283
2003 10 29 15 13 30     69.0000    -61.4000      1.4850      1.3583     -2.6683
2003 10 29 15 14 30     69.0000    -61.4000     -0.3967      2.4433      3.0700
2003 10 29 15 15 30     69.0000    -61.4000     -3.8350     -0.4517      2.7100
2003 10 29 15 16 30     69.0000    -61.4000     -1.7883     -0.3200      5.9150
2003 10 29 15 17 30     69.0000    -61.4000     -1.2383     -5.6300     -4.6983
2003 10 29 15 18 30     69.0000    -61.4000      1.3150      4.6467      1.7333
2003 10 29 15 19 30     69.0000    -61.4000     -2.3133     -3.3517     -1.3450
2003 10 29 15 20 30     69.0000    -61.4000      1.4067      5.2567     -5.6450
2003 10 29 15 21 30     69.0000    -61.4000      2.4500     -0.8250     10.0000
2003 10 29 15 22 30     69.0000    -61.4000     -3.2517     -9.0867      1.1400
2003 10 29 15 23 30     69.0000    -61.4000      0.9967      0.4750     -3.6633
2003 10 29 15 24 30     69.0000    -61.4000      3.1167      3.5483     -1.4067
2003 10 29 15 25 30     69.0000    -61.4000      2.2383      1.1233      1.2850
2003 10 29 15 26 30     69.0000    -61.4000     -7.0600     -3.4217      3.8183
2003 10 29 15 27 30     69.0000    -61.4000     -2.0433     -2.2817    -10.6533
2003 10 29 15 28 30     69.0000    -61.4000      0.7250      4.1017      0.8917
2003 10 29 15 29 30     69.0000    -61.4000      2.1833      0.7333      1.2617
2003 10 29 15 30 30     69.0000    -61.4000     -0.3867      0.8033      1.7450
2003 10 29 15 31 30     69.0000    -61.4000     -1.4450     -1.9933      0.8567
2003 10 29 15 32 30     69.0000    -61.4000     -0.1050     -1.1500     -0.8233
2003 10 29 15 33 30     69.0000    -61.4000      5.5667      3.8783      2.1317
2003 10 29 15 34 30     69.0000    -61.4000     -1.0900     -4.0833      7.1900
2003 10 29 15 35 30     69.0000    -61.4000     -1.5367     -1.1500     -2.2417
2003 10 29 15 36 30     69.0000    -61.4000     -3.3617     -3.8717      1.1933
2003 10 29 15 37 30     69.0000    -61.4000     -1.1533     -0.2633    -11.3367
2003 10 29 15 38 30     69.0000    -61.4000      2.4067      2.2983     -3.7167
2003 10 29 15 39 30     69.0000    -61.4000     -0.7983      0.5850     -1.9717
2003 10 29 15 40 30     69.0000    -61.4000     -0.1150      1.3550      0.5333
2003 10 29 15 41 30     69.0000    -61.4000     -0.1983      1.0700     -1.8517
2003 10 29 15 42 30     69.0000    -61.4000     -0.8350      7.8817     -0.1733
2003 10 29 15 43 30     69.0000    -61.4000     -2.9133     -1.8917     11.8867
2003 10 29 15 44 30     69.0000    -61.4000     -5.9767     -2.7517      1.1633
2003 10 29 15 45 30     69.0000    -61.4000      5.0167     -0.7033      4.8233
2003 10 29 15 46 30     69.0000    -61.4000      0.7767     -5.2400      2.5417
2003 10 29 15 47 30     69.0000    -61.4000     -0.4400     -3.2417     -0.2117
2003 10 29 15 48 30     69.0000    -61.4000      0.1883      1.7100     -8.8733
2003 10 29 15 49 30     69.0000    -61.4000      0.6500      6.1467      4.1733
2003 10 29 15 50 30     69.0000    -61.4000     -1.9400     -7.1567      2.3950
2003 10 29 15 51 30     69.0000    -61.4000     -0.6600     -3.3133     -8.3567
2003 10 29 15 52 30     69.0000    -61.4000      1.2183      8.5633     -7.6200
2003 10 29 15 53 30     69.0000    -61.4000     -2.2133     -0.1267      3.4150
2003 10 29 15 54 30     69.0000    -61.4000     -0.8550      2.5917     -2.1183
2003 10 29 15 55 30     69.0000    -61.4000      1.7450     -1.0683      9.2950
2003 10 29 15 56 30     69.0000    -61.4000     -1.3633     -6.8383      1.6917
2003 10 29 15 57 30     69.0000    -61.4000      1.8050     -5.2083     -2.1033
2003 10 29 15 58 30     69.0000    -61.4000      0.8600      4.6183     -8.0567
2003 10 29 15 59 30     69.0000    -61.4000      3.0817      3.6650     -0.1967
2003 10 29 16 0 30     69.0000    -61.4000      3.6367      0.9633      3.2633
2003 10 29 16 1 30     69.0000    -61.4000      1.2083     -2.7467     -0.9933
2003 10 29 16 2 30     69.0000    -61.4000      0.6817      0.1567     -2.9600
2003 10 29 16 3 30     69.0000    -61.4000     -0.4733      3.5983     -1.1400
2003 10 29 16 4 30     69.0000    -61.4000      0.3233     -1.6817      2.3333
2003 10 29 16 5 30     69.0000    -61.4000      2.8900      0.4033     -0.0050
2003 10 29 16 6 30     69.0000    -61.4000      0.0483      4.0283     -0.9267
2003 10 29 16 7 30     69.0000    -61.4000     -4.6817      3.2333      5.9033
2003 10 29 16 8 30     69.0000    -61.4000     -2.9983     -5.6317      3.4533
2003 10 29 16 9 30     69.0000    -61.4000     -0.1600     -1.7583     -3.9200
2003 10 29 16 10 30     69.0000    -61.4000      1.2600     -0.2133      1.0417
2003 10 29 16 11 30     69.0000    -61.4000     -0.2550      0.8250     -6.2617
2003 10 29 16 12 30     69.0000    -61.4000     -1.9917     -0.2833      0.3433
2003 10 29 16 13 30     69.0000    -61.4000     -1.1217     -3.5467      2.2900
2003 10 29 16 14 30     69.0000    -61.4000      1.0433     -2.6083      0.0483
2003 10 29 16 15 30     69.0000    -61.4000      5.6517     -0.9383     -1.6617
2003 10 29 16 16 30     69.0000    -61.4000      3.1667     -0.6017     -0.3717
2003 10 29 16 17 30     69.0000    -61.4000      1.8750     -0.0100     -1.3950
2003 10 29 16 18 30     69.0000    -61.4000      0.7433      0.2400     -1.2650
2003 10 29 16 19 30     69.0000    -61.4000      1.1417      0.9400     -1.1833
2003 10 29 16 20 30     69.0000    -61.4000      1.4617      0.3433     -0.1383
2003 10 29 16 21 30     69.0000    -61.4000      0.7733      0.3367      0.7900
2003 10 29 16 22 30     69.0000    -61.4000      0.7983      0.5517      0.3350
2003 10 29 16 23 30     69.0000    -61.4000      1.3150      1.0150      0.1400
2003 10 29 16 24 30     69.0000    -61.4000     -1.0650     -1.0400      0.7200
2003 10 29 16 25 30     69.0000    -61.4000     -0.2783     -0.4783      0.4100
2003 10 29 16 26 30     69.0000    -61.4000      0.4817      1.0117      0.6567
2003 10 29 16 27 30     69.0000    -61.4000      0.0617     -0.5467      1.3650
2003 10 29 16 28 30     69.0000    -61.4000     -1.1417     -1.0467      0.6000
2003 10 29 16 29 30     69.0000    -61.4000      1.7150      1.1317      1.1050
2003 10 29 16 30 30     69.0000    -61.4000     -0.2150     -1.6417      1.6867
2003 10 29 16 31 30     69.0000    -61.4000     -0.5617     -0.5367      1.1267
2003 10 29 16 32 30     69.0000    -61.4000     -2.4183      0.4533      0.3383
2003 10 29 16 33 30     69.0000    -61.4000      1.2033     -0.8017      0.4433
2003 10 29 16 34 30     69.0000    -61.4000     -2.5983      0.5017     -3.3533
2003 10 29 16 35 30     69.0000    -61.4000     -0.1233      3.1583     -0.2650
2003 10 29 16 36 30     69.0000    -61.4000      1.9133     -1.6783      1.8150
2003 10 29 16 37 30     69.0000    -61.4000      0.4300      1.5983      0.3400
2003 10 29 16 38 30     69.0000    -61.4000      1.6500     -2.3550      0.1317
2003 10 29 16 39 30     69.0000    -61.4000      0.1717     -0.4933      0.7883
2003 10 29 16 40 30     69.0000    -61.4000     -1.6433      1.5083      0.5533
2003 10 29 16 41 30     69.0000    -61.4000      0.3300     -0.2900     -0.5600
2003 10 29 16 42 30     69.0000    -61.4000      0.9083     -0.4650      0.1200
2003 10 29 16 43 30     69.0000    -61.4000      0.6250      0.1050      0.0250
2003 10 29 16 44 30     69.0000    -61.4000     -0.1883     -0.0717     -0.3383
2003 10 29 16 45 30     69.0000    -61.4000     -0.1850      0.9950      0.1367
2003 10 29 16 46 30     69.0000    -61.4000     -1.2400      0.5967      0.9383
2003 10 29 16 47 30     69.0000    -61.4000     -0.2900     -0.4433      0.9233
2003 10 29 16 48 30     69.0000    -61.4000      1.3550      0.7217      1.1683
